run_id,model,scenario,region,variable,unit,year,value
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Nuc,EJ/yr,2065,2.63515
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Nuc,EJ/yr,2070,2.63408
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Nuc,EJ/yr,2075,2.63462
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Nuc,EJ/yr,2080,2.63341
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Nuc,EJ/yr,2085,2.6322
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Nuc,EJ/yr,2090,2.60357
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Nuc,EJ/yr,2095,1.94683
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Nuc,EJ/yr,2100,1.50082
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Oil,EJ/yr,2005,38.8398
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Oil,EJ/yr,2010,35.9582
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Oil,EJ/yr,2015,35.0171
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Oil,EJ/yr,2020,31.1855
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Oil,EJ/yr,2025,37.0414
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Oil,EJ/yr,2030,27.0454
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Oil,EJ/yr,2035,23.3618
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Oil,EJ/yr,2040,16.2742
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Oil,EJ/yr,2045,12.5506
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Oil,EJ/yr,2050,10.8645
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Oil,EJ/yr,2055,10.042
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Oil,EJ/yr,2060,9.12998
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Oil,EJ/yr,2065,8.79791
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Oil,EJ/yr,2070,9.89466
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Oil,EJ/yr,2075,9.93849
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Oil,EJ/yr,2080,9.40772
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Oil,EJ/yr,2085,8.79627
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Oil,EJ/yr,2090,8.19354
